p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
2.5251733777802993e-6,-0.1145548297060176,0.286,0.304,0.06587924825291024,BSDC1
2.5257897307509665e-6,-0.10801200829690072,0.195,0.213,0.06589532828556197,CTTN
2.5579699312528315e-6,0.08328886966886362,0.107,0.093,0.06673487753645511,GNG5
2.559937925470609e-6,0.017123847022285865,0.17,0.151,0.06678622053760272,INTS3
2.568448202011823e-6,0.08063919023714283,0.303,0.28,0.06700824514228644,RIC1
2.5806308578981187e-6,0.08594887451193922,0.344,0.32,0.06732607845170402,CAPN7
2.5951572317703656e-6,-0.08247392907237316,0.353,0.307,0.06770505701965707,DRAIC
2.615600511392382e-6,0.08937878400837485,0.131,0.116,0.06823840174171585,SNTB2
2.653033123625099e-6,-0.1072532590225872,0.206,0.224,0.0692149811622552,KLC1
2.7257979634053236e-6,0.07653838222318854,0.445,0.42,0.07111334306728148,ACOX1
2.728566371873215e-6,0.10051097177887947,0.135,0.119,0.0711855680758003,GTF3C3
2.795627220926101e-6,0.044024583735536194,0.129,0.113,0.07293511856674105,TTLL7
2.8948900109479353e-6,0.11594402688960193,0.172,0.155,0.07552478549562068,MAP4K5
2.9486082364144827e-6,-0.12938063256859889,0.304,0.318,0.07692624027981744,IDH2
3.0563990820666097e-6,-0.13079162832053504,0.203,0.219,0.07973839565203578,CNN3
3.063101312340129e-6,0.06644489280033672,0.291,0.268,0.07991325013764163,STT3B
3.0788311857393454e-6,0.018885186519474018,0.349,0.318,0.08032362680475379,YPEL2
3.0914528076440576e-6,-0.10885492833987387,0.204,0.221,0.08065291229862581,SNX6
3.116424380335189e-6,0.18498274525966718,0.663,0.643,0.08130439565856475,RXRA
3.1223941730340718e-6,0.06180481960951423,0.29,0.267,0.0814601415802859,MCCC2
3.137686651677932e-6,-0.08753887350648393,0.457,0.47,0.08185910705562557,MAPK8
3.143043175176131e-6,-0.13292809482618306,0.114,0.129,0.08199885339717009,MADD
3.151404916460532e-6,-0.05435522478072419,0.814,0.841,0.08221700286553882,CYP2C8
3.189236163190771e-6,-0.09351689603229885,0.558,0.568,0.08320398226148402,MLIP
3.1998070636250334e-6,0.09382012385592864,0.162,0.146,0.0834797664829135,LRIG2
3.2048654842238905e-6,0.10232646647235888,0.113,0.099,0.08361173561791707,PUF60
3.2125404046429304e-6,-0.05477536836152508,0.164,0.182,0.0838119666167294,WDR6
3.265396909614233e-6,0.0644061025865833,0.372,0.346,0.08519093997492572,HMBOX1
3.2791544725773896e-6,-0.054142467552003026,0.118,0.134,0.08554986103507152,SLC25A3
3.326342868848162e-6,0.09526706446284994,0.105,0.091,0.0867809591053797,LAMP2
3.3476044082949892e-6,-0.07297441215340061,0.204,0.221,0.08733565140800797,ELAVL1
3.40182723016119e-6,-0.08586253100162144,0.097,0.111,0.08875027060767529,NOP14
3.5003471918399458e-6,-0.1721243720963479,0.237,0.251,0.09132055788791235,PPARG
3.517684195423051e-6,0.14774404262376684,0.217,0.199,0.09177286297439198,C11orf58
3.5651635048894082e-6,0.10907460154821846,0.103,0.09,0.09301155067905977,MALSU1
3.5793820608442336e-6,-0.10560634948538106,0.324,0.342,0.09338249858536521,CTPS1
3.601152405743972e-6,-0.11116474267654823,0.514,0.515,0.09395046511345448,LINC01725
3.666998017790236e-6,-0.11459217103817854,0.117,0.132,0.09566831128612947,RAB30
3.7068187243250726e-6,-0.0964296090164598,0.157,0.173,0.09670719369891682,USP9Y
3.757551305588812e-6,0.04775345948503573,0.265,0.243,0.09803075601150651,PEX13
3.798370786566612e-6,0.08063294861725434,0.137,0.121,0.09909569545073635,ZBTB21
3.80397658269917e-6,0.0911596831692072,0.193,0.174,0.09924194506603864,VPS4B
3.833949959521914e-6,-0.10083677977962213,0.414,0.428,0.10002392049396722,XBP1
3.8420187584959084e-6,-0.047980461130957,0.526,0.539,0.10023442739039976,UBE3C
3.9267162238746895e-6,-0.14211028161684292,0.139,0.154,0.10244409956466677,CDC42
3.958557182806585e-6,-0.07499417496575606,0.59,0.595,0.103274798342241,HDLBP
3.97327710639078e-6,-0.16299195200811423,0.126,0.141,0.10365882642862906,SEC24C
4.011904523724518e-6,-0.0733802078787017,0.553,0.563,0.10466657711944896,ZNF644
4.0163412942598605e-6,-0.06460285593039716,0.277,0.296,0.1047823280259455,AKAP1
4.0558254312974735e-6,-0.1265958035005299,0.142,0.157,0.10581242967711979,NEU3
4.0738960321926586e-6,0.04692640917455693,0.188,0.208,0.10628387358387427,DOT1L
4.208965871830174e-6,-0.11148639248983594,0.128,0.143,0.1098077106301774,MEF2D
4.2621591924750735e-6,0.1027522612555214,0.141,0.126,0.11119547117248219,RAD17
4.267078524038791e-6,0.13204294001482397,0.129,0.114,0.11132381161364803,SLC8B1
4.305204130265131e-6,0.09419101725796142,0.159,0.143,0.112318470554487,MAPK1IP1L
4.307652955575882e-6,-0.13181402276182808,0.109,0.123,0.11238235795801918,TRMU
4.369854943205286e-6,-0.14540185935420857,0.11,0.124,0.1140051456132827,ARL6IP4
4.377751192217607e-6,0.03757157330090499,0.404,0.373,0.11421115085376514,NEDD4
4.425065184516803e-6,0.0611786524165947,0.16,0.143,0.11544552559885887,IL7
4.4580318296957364e-6,-0.09838261907780921,0.209,0.227,0.11630559240493207,UBXN2A
4.5167843684157675e-6,-0.09311215022450825,0.188,0.205,0.11783838738759896,KIF5B
4.60908483963296e-6,0.08414100371400224,0.342,0.319,0.12024641438118429,USP48
4.618438435417652e-6,0.06299294009799003,0.682,0.657,0.12049044034161112,DENND1A
4.630343246107174e-6,-0.10531905624152382,0.224,0.24,0.12080102494769007,FUBP1
4.644372714897896e-6,0.08580460948789059,0.13,0.115,0.12116703975897121,SLC17A5
4.706552938265952e-6,-9.696834530381615e-5,0.144,0.126,0.12278925960642043,AF127577.4
4.727033959757871e-6,0.09137970236341353,0.109,0.095,0.12332358897612308,XRCC4
4.813042470077936e-6,-0.0994745202990388,0.131,0.147,0.12556746500186328,CASP8
4.823263462117794e-6,0.08931819482812331,0.398,0.373,0.12583412046319115,ADAM10
4.900239842271457e-6,-0.05276370724633739,0.199,0.217,0.12784235724502002,MAN2A2
4.916531156744676e-6,-0.11259238669326987,0.261,0.278,0.12826738134831187,FER
4.936702365286461e-6,0.08546329592295376,0.289,0.268,0.1287936280079585,AHCTF1
4.979023516797928e-6,-0.05826832470168508,0.169,0.187,0.12989774452974115,NUDC
5.045730402999065e-6,0.06646365732058768,0.333,0.309,0.1316380604838426,CYP7B1
5.084092643711271e-6,-0.06802901855731336,0.106,0.12,0.13263889298178336,CTSZ
5.156206030212286e-6,-0.09667753791213718,0.149,0.165,0.13452025912220833,RAB11B-AS1
5.15947473701892e-6,0.07148683948446743,0.107,0.093,0.1346055364140866,PUS7L
5.188688554790563e-6,-0.07249826977479978,0.356,0.371,0.135367695705931,CLTC
5.347789567245371e-6,-0.06007550008106599,0.413,0.43,0.13951848201986447,PSMD1
5.359025352973412e-6,-0.12365325881283917,0.09,0.102,0.13981161243372336,RAP1GAP
5.395667223091363e-6,-0.10975904703750561,0.353,0.366,0.14076756218323055,FAM168A
5.39980135204241e-6,0.1177616403189754,0.117,0.104,0.14087541747343443,MPZL1
5.500031109782658e-6,0.12303755885277523,0.105,0.092,0.1434903116231198,METAP1
5.501574954406382e-6,-0.07001129132070472,0.462,0.476,0.1435305889855081,KAT6B
5.511305327904766e-6,-0.10422593496006738,0.131,0.147,0.14378444469970744,PPM1D
5.51966247189374e-6,-0.03704062246316531,0.5,0.515,0.1440024742292358,DHRS3
5.562115124119499e-6,-0.1105116287778638,0.363,0.378,0.1451100214731536,ERCC6L2
5.6984614995936845e-6,0.06258518206109343,0.388,0.361,0.14866716206289962,CRY2
5.723742203604206e-6,0.10863104928102629,0.212,0.194,0.14932671034983014,ATXN3
5.8370737720361706e-6,0.10422765300963777,0.1,0.087,0.15228341763865166,ZNF197
5.871630091265222e-6,-0.08696716977501606,0.221,0.238,0.15318495745101837,UBA2
5.922915936657502e-6,0.012294659556572718,0.261,0.234,0.1545229538714576,RETREG1
6.14073508545709e-6,0.15772868870835466,0.26,0.242,0.16020563764449003,UBN1
6.170937936543724e-6,0.04023240267074257,0.107,0.093,0.16099359982648923,ZNF22
6.212539247110962e-6,-0.05186124418056137,0.614,0.628,0.16207893641787788,SMYD3
6.277185053588297e-6,0.04368656346333988,0.238,0.217,0.16376548086306508,FBXW8
6.38036969508318e-6,0.1296611180997984,0.107,0.093,0.1664574649750251,PSMC1
6.411041337905355e-6,-0.09570537814100688,0.329,0.345,0.1672576574646128,CD2AP
6.438101292302737e-6,-0.14862388131451798,0.13,0.144,0.1679636246148861,SIRT2
6.4676253239313544e-06,0.1392087836782978,0.207,0.19,0.16873387707604512,SYNCRIP
6.509147134611256e-6,0.08774577498921943,0.236,0.217,0.16981713959487307,LATS1
6.529301530923477e-6,0.057894736725156576,0.645,0.619,0.17034294764026262,NUMB
6.542279947218686e-6,-0.07432539428031482,0.362,0.379,0.1706815415429883,HSD17B12
6.630519940415226e-6,0.0912290580461077,0.138,0.123,0.17298363472549283,PSMD5
6.7386767623190525e-6,0.0701425102980906,0.119,0.105,0.17580533805214177,CEBPZOS
6.958474789212054e-6,0.07315852234087883,0.195,0.177,0.1815396487757533,API5
7.007798199228155e-6,-0.1853406624070182,0.14,0.154,0.18282644721966335,EPHB1
7.068330126567393e-6,0.09379771585737817,0.126,0.111,0.18440566467201672,RASSF8
7.173820323620017e-6,-0.11410670112824994,0.247,0.264,0.18715779842292263,G3BP1
7.277095810866327e-6,-0.13350500371492258,0.234,0.249,0.1898521526096916,NUCB1
7.4093917459562695e-6,-0.07737542870825875,0.439,0.453,0.1933036212602531,RAB10
7.629461496055832e-6,0.11665633401744913,0.15,0.134,0.1990450209706006,SUDS3
7.694963921036292e-6,0.06608047128505223,0.189,0.171,0.2007539137359158,PREPL
7.751115017877022e-6,0.15706299635115673,0.143,0.129,0.20221883970139362,SMC1A
7.766407469890358e-6,0.05827421374211417,0.198,0.179,0.20261780448196956,MUT
7.842664189766199e-6,0.006693589083442086,0.365,0.334,0.20460726604681037,TMC3-AS1
7.864347961035038e-6,-0.13180173582634502,0.129,0.143,0.2051729739554431,GGA3
7.952853198081319e-6,0.0554114071128784,0.2,0.181,0.20748198708474352,TM9SF2
7.989258033147669e-6,-0.05989825596988285,0.622,0.631,0.20843175282678952,PDE8A
8.067688545886017e-6,-0.09729127472884758,0.325,0.345,0.2104779264736203,AC007221.2
8.115551789835172e-6,0.07785893353717332,0.112,0.099,0.2117266306450098,PPM1K
8.244584746859297e-6,0.04765814168211524,0.461,0.43,0.21509297146081222,CDK19
8.349178635448697e-6,0.06900898449836332,0.649,0.629,0.21782172142022105,RREB1
8.415701719791733e-6,-0.1199093215479321,0.127,0.141,0.21955724216764652,SMARCB1
8.506459549593349e-6,0.0732161789808495,0.645,0.614,0.22192502318934088,HPCAL1
8.60880724773983e-6,-0.03082291271172355,0.697,0.702,0.2245951722862844,FAM20A
8.619488167475886e-6,-0.024533621336641387,0.8,0.8,0.2248738268012784,ZNF638
8.745284646142987e-6,-0.05152754641597816,0.545,0.548,0.2281557311332244,MYO18A
8.899595313536145e-6,-0.0614229743868067,0.569,0.579,0.2321815421348445,CDKAL1
8.929430286905374e-6,0.07211136603576618,0.309,0.287,0.2329599067550743,CTNNBL1
8.983353076971545e-6,-0.03611386745884504,0.117,0.132,0.23436669842511063,CASTOR2
9.245985776356291e-6,0.08402839652114369,0.156,0.14,0.24121852291935927,DNAJC16
9.56168043041119e-6,-0.15418787307741066,0.126,0.14,0.24945468074899754,SFT2D2
9.576029959210217e-6,0.094439447259548,0.162,0.146,0.24982904560583535,XPOT
9.635161463272818e-6,0.05360286596730113,0.243,0.223,0.25137172741532454,CSDE1
9.914560774961322e-6,-0.0660929928989823,0.408,0.425,0.2586609760579659,PRR14L
9.91873017286788e-6,-0.08539260851929203,0.481,0.489,0.2587697514799501,PEX14
9.987367978252254e-6,-0.06017675077571491,0.501,0.511,0.26056044318462307,DOCK1
1.0023154768231673e-5,0.09293875208891567,0.331,0.309,0.26149408474839614,STAG2
1.0067418976562222e-5,-0.06885429160165277,0.645,0.646,0.2626488936795318,MAP3K13
1.0292914647026335e-5,0.009570368585440026,0.22,0.198,0.26853185022627,SNHG22
1.0486732613525464e-5,0.12047732864277161,0.371,0.349,0.2735883671542658,WDR60
1.0590703470377768e-5,0.05049056139163577,0.38,0.355,0.2763008628386856,UMAD1
1.060493150346004e-5,0.09858484201147255,0.148,0.133,0.276672057993769,ANKRD46
1.0627910080961504e-5,-0.03724632859788565,0.513,0.525,0.27727154610220467,NSD1
1.065512925352463e-5,-0.08418424280755454,0.505,0.519,0.27798166709520405,TMEM220-AS1
1.0711830328167979e-5,0.18171784807604174,0.228,0.213,0.2794609414315744,DCPS
1.0903717618185933e-5,0.04220235181372284,0.722,0.697,0.2844670889408528,ATXN1
1.0991636515949249e-5,0.04834926241975679,0.289,0.265,0.28676080506459994,CLDN1
1.1020880169503812e-5,-0.1460427182254742,0.182,0.196,0.28752374274218495,CCDC146
1.1260413261487382e-5,-0.08651839050501064,0.215,0.232,0.2937729215789443,MED15
1.1456443104031787e-5,-0.047181542912546615,0.12,0.135,0.2988871441410853,FADS2
1.1461316805231983e-5,-0.12756803860145582,0.294,0.308,0.2990142941316972,SLC2A10
1.1782948749505372e-5,0.08490463538875204,0.354,0.332,0.3074053499258457,USP3
1.1900813277043925e-5,-0.11600496064160648,0.088,0.1,0.31048031758479894,DLAT
1.2088965318582544e-5,0.0910296946355107,0.149,0.134,0.3153890161965,ACER3
1.2151324474745147e-5,0.13612851453479147,0.111,0.098,0.3170159042216261,CYB5D2
1.2234253802679802e-5,0.03688345298959228,0.284,0.26,0.3191794474581134,QDPR
1.2406747472297727e-5,0.05301947347016889,0.331,0.307,0.3236796348047754,DCAF10
1.2417260761066516e-5,0.08372812554973286,0.155,0.14,0.3239539159954643,TAMM41
1.2458636302664723e-5,0.06900224812992795,0.113,0.099,0.32503336250021997,C2CD2
1.2543516361567453e-5,-0.07174801024481003,0.241,0.26,0.3272477983569333,MTMR12
1.2781043827795546e-5,0.07884225302048131,0.229,0.211,0.333444652423358,GPAT4
1.4680051572650637e-5,0.07623698642632637,0.42,0.397,0.38298786547888247,MTCH2
1.471558597269294e-5,-0.1275899510850138,0.168,0.182,0.38391492244158615,BACE1
1.5016729211576068e-5,-0.033930583360639865,0.419,0.437,0.391771448400808,WWC1
1.5061352614855465e-5,0.060451328137115234,0.534,0.506,0.39293562836896423,TLK1
1.5184348104258346e-5,0.061039758951390244,0.108,0.094,0.39614445769199597,TXNRD3
1.5336198484933578e-05,-0.14922314339522247,0.336,0.347,0.4001060822734321,NFKBIZ
1.5344445673364882e-5,-0.10509592420869618,0.1,0.112,0.4003212431724164,TCP11L1
1.5531449800885876e-5,0.08054967913009303,0.445,0.42,0.40519999385531164,MAP4K3
1.5579337008047714e-5,0.1277401113435659,0.128,0.114,0.4064493232029568,RAB2B
1.5803714488870863e-5,-0.11662784084338873,0.144,0.158,0.41230310730015196,B3GALNT2
1.5905227551314327e-5,0.086343616052174,0.163,0.147,0.41495148158623946,PRKD3
1.5909686752185257e-5,0.09187947704870103,0.234,0.215,0.4150678176777612,NAA35
1.5930599151419754e-5,-0.09538405853382748,0.172,0.187,0.41561340126138996,ARF1
1.5970873514295403e-5,0.07682456053704545,0.118,0.104,0.4166641191144528,AQP7
1.6030462833587696e-5,-0.08705144344183535,0.444,0.456,0.4182187448654694,VPS53
1.6044814018025404e-5,-0.09322021942060621,0.146,0.16,0.41859315291626475,SLC35B4
1.6591242243478065e-5,0.13823683016129396,0.109,0.096,0.43284891889009924,FAM213A
1.6607452936456687e-5,-0.07189093909424345,0.577,0.583,0.4332718396592185,RBP4
1.7127764066563553e-5,-0.14733284081343356,0.103,0.116,0.4468462367325765,SIRT7
1.743108464117634e-5,-0.12692040600399834,0.165,0.18,0.4547595672036496,ATF1
1.7462219793520284e-5,-0.0407171254105112,0.249,0.267,0.4555718521931507,PRKCZ
1.7566124113002625e-5,0.038485264442195355,0.384,0.356,0.45828261198412545,CCDC125
1.7772791176939022e-5,-0.08692270151214143,0.464,0.476,0.46367434901516213,ZNRF3
1.7923331906383912e-5,-0.11874854566003767,0.116,0.129,0.4676018061056499,SYNJ2
1.8675791865885316e-5,-0.043182563247161077,0.545,0.557,0.487232733989082,SSH2
1.873636327586731e-5,0.13435744343194722,0.19,0.174,0.48881298150410224,SMARCC2
1.881740570549078e-5,0.05460796327366735,0.228,0.209,0.49092729745054897,SIRT5
1.905262548255574e-5,0.06125527827803601,0.189,0.172,0.4970639462143967,BNIP3
1.9080309811384734e-5,0.060722818175301674,0.199,0.182,0.49778620266921636,MTERF4
1.9191055121014005e-5,0.07553503170369358,0.135,0.121,0.5006754370521344,UBE3B
1.9321824696473838e-5,-0.025502743555795293,0.762,0.775,0.5040870845063059,VWA8
1.9711119554336782e-5,-0.10266825788657608,0.298,0.314,0.5142433980530923,ZRANB3
2.002075530947385e-5,-0.12729837692395174,0.162,0.177,0.5223214852688634,GLRX3
2.0030968894700568e-5,0.11506666984124037,0.108,0.096,0.5225879474938431,SLC25A1
2.0091426521224777e-5,-0.08300809477761861,0.16,0.175,0.5241652265122332,FAM135A
2.0249268725700785e-5,0.10413801804602119,0.131,0.117,0.5282831717848078,APPL1
2.043966292586331e-5,-0.12437626368087673,0.253,0.267,0.5332503660728479,EEF2K
2.0519981465460012e-5,0.04874015297681744,0.109,0.095,0.5353457964523862,MEIS1
2.0542673160482913e-5,-0.12951325097970123,0.107,0.12,0.5359378000838387,TLE4
2.057212897939947e-5,-0.09864154859242458,0.235,0.251,0.5367062729435528,USP22
2.0674978267500527e-5,0.1825103842417981,0.122,0.11,0.5393895080208213,ZFP36
2.0859692882771267e-5,0.11226697690368859,0.167,0.153,0.5442085276186196,WDR13
2.103676663392637e-5,0.0651807780418433,0.345,0.323,0.5488282047125052,SMAD1
2.1125592701289112e-5,0.08423384575331028,0.19,0.173,0.5511455879839317,GNAS
2.1180511694185217e-5,-0.13054437552682363,0.171,0.185,0.5525783695895982,FAM219A
2.1224050573312918e-5,-0.10462432579403091,0.187,0.202,0.5537142554071607,CPD
2.147969367887398e-5,-0.055835697949810914,0.592,0.601,0.5603837283881433,ACYP2
2.2684628586193735e-5,-0.03610134841979207,0.199,0.216,0.5918192751852084,ATXN2L
2.2835618383279682e-5,0.07770926398554368,0.236,0.217,0.5957584480013837,CAPZA1
2.285033285636645e-5,0.10806334769826842,0.1,0.088,0.5961423338897442,TRMT61B
2.2968544987589787e-5,0.0737156152840861,0.207,0.189,0.5992263701812299,SELENOF
2.3368359331179233e-5,-0.13824041006576104,0.092,0.103,0.609657126591135,MOGS
2.3791691016097726e-5,0.09473145212407763,0.117,0.104,0.6207014269189736,PRKAG1
2.38390557120923e-5,-0.06639348813314239,0.337,0.355,0.621937124472776,NBPF9
2.4089815449519313e-5,0.027571267624000084,0.173,0.191,0.6284791952625094,OGFR
2.4269909848852317e-5,0.08601652059956122,0.353,0.333,0.6331776780467081,SOS2
2.4477158822116516e-5,0.07694649619600935,0.143,0.129,0.6385845965101978,AC093157.1
2.4710504800671125e-5,0.06368527037785277,0.182,0.165,0.6446723597447089,CLDN12
2.485295252467218e-5,-0.15716422223759507,0.152,0.166,0.6483886784161725,IL17RB
2.5073273871979178e-5,-0.1506278360035842,0.149,0.163,0.6541366420460648,DUSP22
2.5380072013434615e-5,-0.06573714615388893,0.121,0.135,0.6621406987584957,HSF1
2.5659080266461795e-5,-0.06681032181449209,0.74,0.734,0.6694197450717218,SLC38A4
2.600069741437992e-5,0.09698315491478127,0.1,0.088,0.6783321948437577,BCL2L11
2.6354517340745132e-5,0.1011721218880064,0.232,0.215,0.6875630029026998,MTO1
2.6434143760449405e-5,-0.032173444231010984,0.323,0.341,0.6896403765663646,SRPK1
2.6660502426651758e-5,-0.13662235688371438,0.211,0.225,0.6955458478089177,ENPEP
2.6969907820722047e-5,0.05227560957983146,0.676,0.652,0.7036179251348175,C1RL
2.7000936036486553e-5,0.0684672807185499,0.371,0.348,0.7044274202558977,CUL5
2.7051892033277345e-5,0.046119730505319034,0.402,0.375,0.7057568112561726,ENTPD5
2.7219480410453282e-5,0.07431470050647904,0.187,0.17,0.7101290244283157,OFD1
2.7253660458578047e-5,-0.03345264900947509,0.093,0.105,0.7110207477038427,SH2B3
2.755856688155186e-5,0.05385426172470675,0.454,0.426,0.7189754513728064,ARID4A
2.7933259273443357e-5,0.05589020559967352,0.56,0.537,0.7287508011848638,CAMKMT
2.803466220835065e-5,0.058855537771372424,0.154,0.138,0.7313963023536602,JMY
2.811121008602757e-5,-0.10021690894545854,0.095,0.107,0.7333933599343733,KCTD13
2.833431672772086e-5,0.024225845443499816,0.174,0.157,0.7392139891095095,UGDH-AS1
2.8446844506128777e-5,-0.10914249135358967,0.39,0.398,0.7421497263203937,PMM2
2.8481547345442384e-5,-0.14842851932279988,0.12,0.133,0.7430550886952464,SGF29
2.8685667506431884e-5,-0.07935783205846336,0.357,0.371,0.7483803795753015,LYST
2.889451033427408e-5,-0.09608774965012068,0.125,0.139,0.7538288801108765,NDUFS6
2.9370302742324047e-5,0.039868822674775706,0.529,0.498,0.766241828244492,KDM6A
2.9378118348510983e-5,-0.08786729570389584,0.477,0.484,0.766445729594303,APBA1
2.9564500923358518e-5,-0.09802374401905878,0.118,0.131,0.7713082645895004,HGS
2.9997134674302388e-5,-0.03177279535519795,0.339,0.359,0.782595246517875,PIGL
3.0139995481229618e-5,0.09814607746310644,0.304,0.284,0.7863223421097995,METAP2
3.0253446317582464e-5,-0.11630203779957515,0.182,0.196,0.789282160979409,CCNT2-AS1
3.036085541495334e-5,0.13107235909957127,0.168,0.153,0.7920843569207177,RSBN1
3.0361234528050236e-5,-0.04436968108865136,0.104,0.118,0.7920942476023026,HMGCR
3.094156138825448e-5,0.04142247393774251,0.685,0.686,0.8072343950581712,AC007262.2
3.119509009265639e-5,-0.15680084364681346,0.276,0.287,0.8138487054273125,IRF2
3.1397806746386754e-5,0.12026279450291244,0.22,0.204,0.819137380206484,LPIN3
3.141774724088548e-5,-0.05792075845451153,0.519,0.531,0.8196576077674613,VTI1A
3.149936685722249e-5,0.06394015160750388,0.412,0.388,0.8217869819380775,RAF1
3.210848662573673e-5,-0.16092411738684875,0.089,0.101,0.8376783075788455,CUL9
3.218016237715905e-5,-0.09674460965900633,0.14,0.154,0.8395482562577025,NCOA5
3.405676317177738e-5,0.03292698758348589,0.204,0.187,0.8885068943885001,VPS51
3.4069021822331596e-5,0.08795212515717399,0.198,0.181,0.888826710322809,SUPT20H
3.413238517141681e-5,0.02658663101109804,0.178,0.161,0.8904797967370932,PALLD
3.4531711402366186e-5,0.10477784318504879,0.148,0.134,0.9008978187763315,ASAH1
3.4793029319572287e-5,0.10745107983318203,0.1,0.088,0.9077153419183214,STXBP3
3.4917412069856215e-5,-0.07421259111606049,0.222,0.238,0.9109603634904788,AC013394.1
3.503199579943603e-5,-0.08335635744121972,0.168,0.183,0.9139497384114866,RER1
3.523204416275725e-5,1.0280955721975182e-4,0.896,0.882,0.9191688001621738,TSHZ2
3.524872335949841e-5,0.05102366275932302,0.298,0.276,0.919603943725954,TNKS2
3.524920907464695e-5,-0.1125757657486186,0.184,0.199,0.9196166155484643,SLC25A47
3.532335608546672e-5,-0.0163761481509197,0.195,0.211,0.9215510369137413,KLHL29
3.5749928928989786e-5,-0.05917671965748372,0.091,0.103,0.9326798958284145,FURIN
3.579561937024729e-5,0.08175193473482589,0.219,0.202,0.9338719137503815,OCRL
3.5890838101746325e-5,0.06702840188374481,0.161,0.146,0.9363560752364599,RFX3
3.593440340113567e-5,0.08712243423028831,0.273,0.253,0.9374926503322285,MTR
3.598849480749034e-5,-0.09008385313428269,0.265,0.281,0.9389038410326155,MOSMO
3.602654483732102e-5,0.08629395440644094,0.122,0.109,0.9398965282608681,IRAK4
3.615620491241195e-5,-0.08372105875618852,0.303,0.319,0.9432792299599154,CASK
3.636351577137599e-5,0.10907379542601248,0.42,0.398,0.9486877629594282,SFPQ
3.6559522927367004e-5,0.052269574365216176,0.754,0.737,0.9538013936520777,ALDH1A2
3.6666585069664467e-5,0.05710753730727047,0.653,0.63,0.9565945378824763,NHSL1
3.736493731395361e-5,-0.0527197506174584,0.483,0.49,0.9748138495837357,ZCCHC14
3.7386947069186615e-5,0.08029556753282552,0.348,0.328,0.9753880620880095,XIAP
3.752997434897938e-5,0.05665732347523522,0.208,0.191,0.979119500790523,PTPN18
3.758223300680172e-5,-0.12173498239038816,0.122,0.135,0.98048287691445,GTF2B
3.766389020381567e-5,-0.11209557060816788,0.26,0.275,0.9826132315273471,N4BP1
3.7790102942516994e-5,0.07633926303933758,0.213,0.196,0.9859059956673258,STX17
3.8290725581036884e-5,-0.06294594410443499,0.341,0.359,0.9989667396836712,SNX29
3.853763393931478e-5,0.05709195028967762,0.174,0.158,1,TXNL4B
3.862516687522129e-5,-0.07846079892311239,0.57,0.572,1,N4BP2L1
3.867066265902561e-5,-0.09417339143653936,0.38,0.39,1,INTS10
3.880516847503722e-5,-0.06937914252436084,0.327,0.344,1,PRKDC
3.894945852966878e-5,-0.0877606321636466,0.198,0.214,1,MRPS31
3.915564165323984e-5,-0.09566047561425162,0.097,0.109,1,TRPV4
3.9397603379875356e-5,-0.06355104797204825,0.272,0.288,1,RNF10
3.949406693386644e-5,0.0879502615126122,0.192,0.175,1,STYX
3.956955879132753e-5,0.181791050307875,0.165,0.151,1,NCL
3.976307897449791e-5,0.07707751563386278,0.149,0.134,1,ZNF595
4.0284334613322506e-5,0.043570977397017846,0.551,0.53,1,KIAA1551
4.067365129910129e-5,-0.08836838405915826,0.153,0.168,1,COQ4
4.110139889937446e-5,-0.06765330580860518,0.421,0.433,1,WDFY3
4.112498649039151e-5,0.11965728432966438,0.141,0.127,1,C1orf159
4.135718240074225e-5,0.04193746633773278,0.571,0.543,1,INVS
4.188805264592272e-5,-0.0573201171940787,0.391,0.41,1,RNF115
4.2426098675438734e-5,0.02588866915068566,0.215,0.196,1,AC068631.1
4.2964555696734495e-5,0.16708765159814837,0.409,0.393,1,ATP11A
4.324463788732363e-5,0.08455664869810005,0.561,0.534,1,HNRNPA2B1
4.366029409739369e-5,0.06028915938896076,0.646,0.622,1,SREBF2
4.384608571133233e-5,-0.06510200843340153,0.659,0.668,1,FMO5
4.436140086278553e-5,0.07022361886515727,0.121,0.108,1,ARCN1
4.4646947336482906e-5,0.13405720656226894,0.101,0.089,1,FGFR2
4.4966374259844086e-5,-0.04822051947223702,0.624,0.638,1,PTPRM
4.5256215272008554e-5,-0.09729451396894717,0.102,0.114,1,LONP1
4.572313399700376e-5,-0.0774887841998173,0.265,0.28,1,ZNF800
4.648671638710323e-5,0.041992983157638775,0.429,0.401,1,FBXL20
4.66513262075935e-5,-0.02991987331232765,0.441,0.455,1,FNBP4
4.6732473856575607e-5,0.06559734538096346,0.693,0.667,1,HNF4A
4.7046096246790726e-5,0.05214611268352075,0.578,0.556,1,SLC39A11
4.755970597397922e-5,-0.11904930470479425,0.127,0.14,1,TRAK2
4.818434257133615e-5,-0.11886253524198742,0.263,0.276,1,UBL3
4.827402594784892e-5,0.060892401268052954,0.238,0.219,1,TMED5
4.955084505088286e-5,0.05508315335036529,0.224,0.206,1,SCAI
5.031217366939165e-5,0.1038067955522094,0.315,0.296,1,CTNND1
5.032577755580247e-5,0.08876319026792312,0.125,0.112,1,TOR1AIP1
5.162716224604469e-5,0.07900732569129487,0.171,0.156,1,EXOC5
5.204918283097121e-5,-0.02523225581058952,0.172,0.189,1,SLC20A1
5.223165221167937e-5,0.07871859811154991,0.21,0.192,1,CAND1
